gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000029575,615.476715,0.245994866,0.057458272,4.281278502,1.86E-05,0.000158793
ENSMUSG00000041939,460.0844958,-0.206565474,0.079271465,-2.605798614,0.009166034,0.032492196
ENSMUSG00000041930,854.1825226,-0.565807961,0.090169596,-6.274930669,3.50E-10,8.99E-09
ENSMUSG00000014158,271.1201746,-0.050215108,0.326380854,-0.153854332,0.877724593,0.93128001
ENSMUSG00000011884,1493.208602,-0.643883921,0.078715676,-8.179869025,2.84E-16,2.16E-14
ENSMUSG00000139305,0.543786411,1.617822724,1.367276357,1.183244862,0.236712118,NA
ENSMUSG00000002486,830.2614415,0.065686628,0.067552205,0.972383188,0.330859953,0.514971376
ENSMUSG00000098656,3.074360279,1.147623215,0.625163961,1.835715566,0.066399735,0.160122695
ENSMUSG00000041890,3776.899721,0.160696408,0.051099269,3.144788808,0.001662068,0.007621882
ENSMUSG00000092183,7.48705702,1.044933602,0.389992612,2.679367681,0.007376135,0.027078671
ENSMUSG00000041870,3226.758995,0.216324106,0.037839008,5.71696025,1.08E-08,2.05E-07
ENSMUSG00000072694,2320.116756,0.328640669,0.061077811,5.380688387,7.42E-08,1.16E-06
ENSMUSG00000072694,469.7826173,0.126382244,0.071863453,1.758644191,0.078637962,0.182458387
ENSMUSG00000082052,5.122741101,-0.32662338,0.443051848,-0.737212544,0.460993106,0.638639288
ENSMUSG00000029564,0.167794635,-0.407852346,3.276044951,-0.124495345,0.900923086,NA
ENSMUSG00000107108,10.16317771,-0.674115121,0.304842465,-2.211355691,0.027011216,0.078616274
ENSMUSG00000029561,216.6982961,0.313088868,0.173317835,1.806443451,0.0708491,0.168122467
ENSMUSG00000087477,0.214781739,0.004350282,2.29270423,0.001897446,0.998486058,NA
ENSMUSG00000041827,7.993098775,-0.005148922,0.410447826,-0.012544645,0.989991084,0.995235739
ENSMUSG00000029559,2774.979303,0.209284813,0.052825896,3.961784417,7.44E-05,0.000531897
ENSMUSG00000029556,0.272329689,1.176560995,2.175031129,0.540939842,0.588549048,NA
ENSMUSG00000029550,2551.072521,-0.087095345,0.047762892,-1.823493951,0.068228612,0.163477916
ENSMUSG00000121818,38.93102115,0.034759416,0.168229229,0.206619362,0.836307138,0.907861335
ENSMUSG00000029545,240.3431097,-0.170597981,0.0998556,-1.708446808,0.087553468,0.198370456
ENSMUSG00000046562,1734.671328,-0.181509913,0.04839632,-3.750489952,0.000176489,0.001121409
ENSMUSG00000048578,4839.942343,-0.401567891,0.079596491,-5.045045149,4.53E-07,5.82E-06
ENSMUSG00000029544,3093.647134,0.100748559,0.057655404,1.747426119,0.08056345,0.185861838
ENSMUSG00000120554,183.5397877,-0.022190672,0.083560114,-0.265565361,0.790573966,0.88055239
ENSMUSG00000060152,1110.678459,-0.137979883,0.065162907,-2.117460525,0.034220782,0.094898968
ENSMUSG00000041740,7223.291307,-0.115728116,0.046871063,-2.469073839,0.013546326,0.044935164
ENSMUSG00000041733,1390.697739,-0.125020199,0.047600847,-2.62642803,0.008628624,0.030870925
ENSMUSG00000009013,2343.460022,-0.72581152,0.097367381,-7.45436009,9.03E-14,4.62E-12
ENSMUSG00000029538,1455.120826,-0.201026779,0.046479891,-4.325026917,1.53E-05,0.000133233
ENSMUSG00000029536,1151.138669,-0.322330407,0.055149081,-5.844710379,5.07E-09,1.03E-07
ENSMUSG00000029535,513.207514,-0.213744228,0.064489503,-3.3144034,0.000918389,0.004590026
ENSMUSG00000041697,5556.711123,-0.018768923,0.070176299,-0.267453873,0.789119725,0.879290732
ENSMUSG00000086352,0.146562379,0,3.777781541,0,1,NA
ENSMUSG00000054256,1615.576567,0.128123624,0.064652334,1.981732397,0.047509199,0.123378403
ENSMUSG00000124350,27.44301487,0.679825375,0.247457898,2.747236523,0.006009978,0.02275474
ENSMUSG00000029522,0.253636597,1.599444119,1.954455792,0.818357788,0.413152918,NA
ENSMUSG00000029524,1006.624677,-0.061344538,0.069705714,-0.880050351,0.378832034,0.563090509
ENSMUSG00000120846,4.526138048,1.098686596,0.508895531,2.158962947,0.030853042,0.087353017
ENSMUSG00000029528,4901.087223,-0.164888914,0.077753169,-2.120671308,0.033949473,0.094234025
ENSMUSG00000067274,6411.427571,0.105101791,0.065490423,1.604842151,0.108528547,0.233230052
ENSMUSG00000041638,2447.303412,0.000533234,0.063200359,0.008437202,0.993268167,0.99656086
ENSMUSG00000107121,18.29567725,0.600636229,0.229752706,2.614272708,0.008941763,0.031824585
ENSMUSG00000029518,2365.113191,0.059908738,0.059072994,1.014147644,0.310512307,0.4932305
ENSMUSG00000099254,2.511945933,-0.084677066,0.607160548,-0.139464046,0.889083466,0.938749643
ENSMUSG00000041609,1719.476229,-0.019987754,0.040712909,-0.490943894,0.623466131,0.769754992
ENSMUSG00000029516,2508.073109,-0.103450336,0.064082399,-1.614333066,0.106455202,0.230077183
ENSMUSG00000120953,0.125636449,0.004346394,3.544238753,0.001226326,0.999021533,NA
ENSMUSG00000029513,618.9101537,0.270845294,0.078347,3.456996354,0.000546232,0.002929657
ENSMUSG00000079278,0.039372033,0,3.777781541,0,1,NA
ENSMUSG00000086655,25.35492347,-0.24846328,0.218460108,-1.137339362,0.255396446,0.433025742
ENSMUSG00000043913,18.68651202,0.281476897,0.336892684,0.835509082,0.403431135,0.586741998
ENSMUSG00000086715,0.502267556,-0.226567755,1.535154531,-0.147586285,0.882669279,NA
ENSMUSG00000041548,1125.058994,0.276161074,0.084172958,3.280876432,0.001034851,0.005080756
ENSMUSG00000086219,1.782685007,0.374121084,0.850089493,0.440096116,0.659867495,0.795875293
ENSMUSG00000063919,3880.526975,-0.28700237,0.091591515,-3.133503905,0.001727326,0.007878551
ENSMUSG00000129200,0.288510804,1.92375142,2.873414814,0.66950007,0.503176536,NA
ENSMUSG00000129242,2.30527812,-0.500404033,0.696384739,-0.718574095,0.47240338,0.647754341
ENSMUSG00000066900,4109.732257,0.021730013,0.035550661,0.61124075,0.541040209,0.706475419
ENSMUSG00000061288,2420.258667,-0.194104411,0.06627144,-2.928930044,0.00340131,0.014094508
ENSMUSG00000032959,8359.96143,0.108505026,0.06863856,1.580817354,0.113919805,0.241537869
ENSMUSG00000066894,182.9455673,0.239891073,0.114874861,2.088281725,0.036772429,0.100414433
ENSMUSG00000122690,20.23531761,0.332694337,0.221055607,1.505025551,0.132317508,0.269987337
ENSMUSG00000029364,5688.780235,0.053108041,0.046688781,1.13749041,0.255333331,0.432999292
ENSMUSG00000029363,199.1904917,0.560102495,0.111905582,5.005134565,5.58E-07,7.02E-06
ENSMUSG00000061578,3303.866228,-0.082562469,0.093129191,-0.886536951,0.375328252,0.559901329
ENSMUSG00000029361,5575.109827,-0.145119919,0.087864582,-1.651631587,0.098609677,0.216785341
ENSMUSG00000032898,5099.802347,0.177115058,0.045783667,3.868520586,0.000109498,0.00074041
ENSMUSG00000029359,1442.843029,0.095888108,0.085691281,1.118994921,0.263142306,0.441556076
ENSMUSG00000032867,2723.25067,-0.012145884,0.052693674,-0.230499855,0.817703376,0.896889203
ENSMUSG00000046607,402.0388597,0.168789691,0.106866051,1.579450991,0.114232649,0.242029477
ENSMUSG00000032850,2414.324537,-0.075558988,0.046856764,-1.612552417,0.106841783,0.230600022
ENSMUSG00000032840,916.2591269,-0.004042399,0.051710293,-0.07817398,0.93768966,0.966740401
ENSMUSG00000106812,12.121901,0.847632261,0.284098778,2.983582913,0.002848948,0.012116392
ENSMUSG00000018076,3578.815983,-0.015642695,0.07997273,-0.195600358,0.84492298,0.913213473
ENSMUSG00000100573,0.043561694,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000107334,0.262411456,1.144762468,2.189230422,0.52290634,0.601039432,NA
ENSMUSG00000087516,6.835015942,0.179351372,0.40597347,0.441781016,0.658647677,0.795045737
ENSMUSG00000018604,94.93096455,-0.549695867,0.133500615,-4.117553058,3.83E-05,0.000297061
ENSMUSG00000018263,0.041956929,0,3.777781541,0,1,NA
ENSMUSG00000106795,0.043609199,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000029594,460.1052647,-0.142928834,0.064690283,-2.209432836,0.027144549,0.078851436
ENSMUSG00000097368,0.455694062,0.320808255,1.440942823,0.222637741,0.823817461,NA
ENSMUSG00000098649,68.27064392,-0.218852408,0.131715644,-1.661552122,0.09660261,0.213511592
ENSMUSG00000029595,585.0865127,-0.155857635,0.09901214,-1.57412652,0.115458202,0.244042223
ENSMUSG00000029596,116.8294647,-0.23417292,0.103372965,-2.265320732,0.023493005,0.070153334
ENSMUSG00000029597,5.609249535,1.065809334,0.438802477,2.428904553,0.015144519,0.049192425
ENSMUSG00000029598,2262.700238,0.216618357,0.059081272,3.66644706,0.000245944,0.001488362
ENSMUSG00000032754,330.7671998,0.034887696,0.086387679,0.40385037,0.686322754,0.814175609
ENSMUSG00000032741,2769.662248,-0.250067065,0.073315485,-3.410835593,0.000647641,0.003386202
ENSMUSG00000029601,47.96841322,0.364657466,0.177911492,2.049656617,0.040397951,0.108310722
ENSMUSG00000029600,457.9308149,-0.102721695,0.069907803,-1.469388128,0.141727546,0.283811191
ENSMUSG00000029599,1116.501275,0.08572684,0.047784168,1.794042763,0.072806344,0.171862936
ENSMUSG00000094282,9.912822281,0.137465527,0.35207121,0.390448079,0.696205242,0.821145784
ENSMUSG00000029602,449.8852941,0.172191753,0.080937564,2.127464004,0.033381549,0.092970628
ENSMUSG00000029603,3094.136735,0.224293035,0.051793336,4.330538451,1.49E-05,0.000130418
ENSMUSG00000032690,37.79667328,-0.728829078,0.202681191,-3.595938405,0.000323224,0.00187398
ENSMUSG00000032661,4.854525979,0.717458946,0.636540795,1.127121704,0.259691028,0.438070586
ENSMUSG00000066867,0.214247235,1.561523582,2.618474869,0.596348508,0.550942431,NA
ENSMUSG00000001166,31.80264492,0.994537259,0.202190372,4.918816103,8.71E-07,1.03E-05
ENSMUSG00000029605,31.16026231,1.158316264,0.223903631,5.173280396,2.30E-07,3.19E-06
ENSMUSG00000001168,0.048659996,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000066861,4.482277495,-0.512285968,0.509990012,-1.004501961,0.315136726,0.498110605
ENSMUSG00000052776,25.68869233,0.19746455,0.27285579,0.723695657,0.4692526,0.645119541
ENSMUSG00000032623,0.039372033,0,3.777781541,0,1,NA
ENSMUSG00000029608,16600.50035,0.075967483,0.066185806,1.147791151,0.251054791,0.428093001
ENSMUSG00000141431,0.14916252,-0.407841974,3.367013867,-0.121128689,0.903589106,NA
ENSMUSG00000043733,11023.0985,0.197284524,0.045882336,4.299792483,1.71E-05,0.00014762
ENSMUSG00000029614,6709.729101,0.232192315,0.064794678,3.583509052,0.000339009,0.001956482
ENSMUSG00000042744,10944.12527,-0.253144697,0.085091953,-2.974954614,0.002930319,0.012418836
ENSMUSG00000042726,2574.17838,0.201433984,0.055972187,3.598822853,0.000319661,0.001856471
ENSMUSG00000106209,20.94635616,0.306011562,0.237217608,1.29000357,0.197049419,0.360257807
ENSMUSG00000042719,2176.567319,-0.168496615,0.055711328,-3.024458782,0.002490784,0.010788069
ENSMUSG00000029616,3568.398377,-0.138360303,0.055285542,-2.502648924,0.012326775,0.041564405
ENSMUSG00000029452,49.79818242,0.278026539,0.149547015,1.859124634,0.063009474,0.153981657
ENSMUSG00000062438,0.232651645,-0.407844147,2.587170343,-0.157641011,0.874739686,NA
ENSMUSG00000072647,569.5148978,-0.826032307,0.085569582,-9.653340413,4.76E-22,8.13E-20
ENSMUSG00000029454,1451.424076,0.025596069,0.052855288,0.484266946,0.628196431,0.77268258
ENSMUSG00000029455,3460.358967,0.06624579,0.072388961,0.915136635,0.360119904,0.544552676
ENSMUSG00000042647,87.67788575,-0.712351553,0.125749477,-5.664847067,1.47E-08,2.70E-07
ENSMUSG00000029456,116.6762055,-0.103161053,0.095858099,-1.076185043,0.281844508,0.46233118
ENSMUSG00000029458,2428.49979,0.175740282,0.035983867,4.883863122,1.04E-06,1.20E-05
ENSMUSG00000042605,3349.494056,-0.063124177,0.0559449,-1.128327639,0.259181575,0.437550763
ENSMUSG00000042594,1928.794582,0.202350591,0.058556848,3.455626394,0.000549016,0.002941947
ENSMUSG00000099063,0.867244081,-0.815597358,1.088629263,-0.749196614,0.453738709,NA
ENSMUSG00000044134,629.5967347,-0.054675083,0.060004897,-0.911177024,0.362202108,0.546733106
ENSMUSG00000042589,1674.092538,0.129025429,0.060996122,2.11530544,0.034403923,0.095296316
ENSMUSG00000013936,7.400495461,0.25129542,0.377236677,0.6661479,0.50531657,0.676187553
ENSMUSG00000043036,418.8964845,0.258285926,0.08402059,3.074078923,0.002111536,0.009365019
ENSMUSG00000004455,5953.925983,0.089677015,0.044357463,2.021689439,0.043208446,0.114333105
ENSMUSG00000064267,44.67873131,0.070272417,0.166456802,0.42216609,0.672903791,0.804929865
ENSMUSG00000038593,745.288987,0.093694756,0.060815962,1.540627714,0.123407419,0.256513204
ENSMUSG00000125496,0.178962682,-0.407842774,2.740826478,-0.148802844,0.881709207,NA
ENSMUSG00000038582,3586.686715,-0.067708374,0.050837535,-1.331857946,0.182906872,0.341589748
ENSMUSG00000038569,158.9856846,0.262086416,0.10849501,2.415654097,0.015706975,0.050675181
ENSMUSG00000029462,3541.980753,-0.020023824,0.039083141,-0.512339182,0.608413647,0.75786248
ENSMUSG00000029463,1312.390154,0.060676969,0.047771286,1.270155646,0.204029193,0.368872439
ENSMUSG00000029464,900.7607037,0.141998173,0.053911884,2.633893708,0.008441191,0.030318293
ENSMUSG00000029465,2474.87656,-0.117751791,0.05080415,-2.317759316,0.020462405,0.062854074
ENSMUSG00000029466,1433.118789,0.24419533,0.047993704,5.088070097,3.62E-07,4.79E-06
ENSMUSG00000029467,47668.92958,-0.108504891,0.067686839,-1.603042671,0.108925233,0.233784834
ENSMUSG00000029469,1683.187554,-0.031920601,0.043654465,-0.731210454,0.464650616,0.641702549
ENSMUSG00000029468,375.775444,-0.285524287,0.062422908,-4.574030489,4.78E-06,4.74E-05
ENSMUSG00000029470,924.4620176,0.013496088,0.07230345,0.186658975,0.851928024,0.917425531
ENSMUSG00000029471,10725.74175,-0.482597146,0.064811722,-7.446139851,9.61E-14,4.86E-12
ENSMUSG00000029472,5299.39311,-0.170394154,0.026404772,-6.453157481,1.10E-10,3.13E-09
ENSMUSG00000120987,4.676794941,0.049470529,0.441058761,0.112163124,0.910694067,0.950334166
ENSMUSG00000029474,2568.865914,0.124822138,0.039276518,3.178034711,0.00148277,0.006924762
ENSMUSG00000029475,1184.86405,-0.053694858,0.047734381,-1.124867599,0.260645144,0.439060546
ENSMUSG00000142508,0.040094581,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000056735,506.2847292,-0.392064627,0.078146603,-5.017039946,5.25E-07,6.62E-06
ENSMUSG00000049686,280.2890943,-0.154639672,0.092911713,-1.664372211,0.09603807,0.212578249
ENSMUSG00000029477,11.91907372,-0.259140848,0.294001079,-0.881428222,0.378086088,0.562366306
ENSMUSG00000054434,542.4989092,0.165151212,0.062383608,2.647349467,0.008112547,0.029344067
ENSMUSG00000029449,518.3675595,0.27993629,0.100806679,2.776961736,0.005486964,0.021136347
ENSMUSG00000038384,2785.553133,-0.054126725,0.090816639,-0.596000091,0.551175166,0.713697809
ENSMUSG00000029445,0.280753183,-1.126662255,3.381686274,-0.333165813,0.739009123,NA
ENSMUSG00000029440,928.0575907,0.089849344,0.052246918,1.719706118,0.085485875,0.194793412
ENSMUSG00000029442,89.73830817,0.21548443,0.142330859,1.513968449,0.130033842,0.266601711
ENSMUSG00000029438,2754.173387,0.103086251,0.055292114,1.864393368,0.062266484,0.152649608
ENSMUSG00000038342,1993.775653,-0.066160803,0.070927066,-0.932800503,0.350922982,0.535864637
ENSMUSG00000029437,0.043609199,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000063409,12.06231326,0.30318346,0.330036402,0.918636424,0.358285774,0.542929886
ENSMUSG00000029431,14.5393443,0.390031727,0.273138255,1.427964487,0.153302081,0.300619433
ENSMUSG00000029433,1209.931963,-0.227134995,0.060709897,-3.741317402,0.000183058,0.001158222
ENSMUSG00000098951,1.850857865,0.94907508,0.819515019,1.158093578,0.24682585,0.423023875
ENSMUSG00000029434,4550.310384,0.269746494,0.037020948,7.286320612,3.19E-13,1.48E-11
ENSMUSG00000049550,8875.9023,0.148682259,0.053550551,2.776484224,0.00549503,0.021150382
ENSMUSG00000029427,1962.357681,-0.224676924,0.055067577,-4.080021984,4.50E-05,0.000342027
ENSMUSG00000029422,4533.292763,-0.051893392,0.049791596,-1.04221185,0.29731347,0.478983327
ENSMUSG00000029414,9.869466873,-0.516857855,0.351204327,-1.471672799,0.141109256,0.282833625
ENSMUSG00000045502,1.369141961,2.163373572,0.955378299,2.26441565,0.023548562,0.070284125
ENSMUSG00000049241,94.79255294,-0.270509635,0.172538337,-1.567823361,0.116922361,0.246309574
ENSMUSG00000023106,1839.616655,0.186545263,0.047059248,3.964051127,7.37E-05,0.000527354
ENSMUSG00000061882,148.1595173,0.329093232,0.113452229,2.90072073,0.003723055,0.015219397
ENSMUSG00000000915,2801.088926,0.147662598,0.043815785,3.370077622,0.00075147,0.003852412
ENSMUSG00000066278,1155.32021,-0.237993654,0.058900091,-4.040633064,5.33E-05,0.000397683
ENSMUSG00000029408,1127.028187,-0.193703692,0.070809012,-2.735579648,0.006227051,0.023461834
ENSMUSG00000023707,836.3362586,0.014159975,0.053997356,0.2622346,0.79314058,0.881724168
ENSMUSG00000029404,1057.799086,0.309112054,0.056389182,5.481761637,4.21E-08,6.97E-07
ENSMUSG00000029406,3618.479022,-0.120911825,0.064449859,-1.876060333,0.060646996,0.149491718
ENSMUSG00000038126,2895.760504,0.234794207,0.074157689,3.166147824,0.001544723,0.007167537
ENSMUSG00000047635,362.7261044,-0.819168303,0.095294459,-8.596179806,8.24E-18,7.85E-16
ENSMUSG00000029394,1132.695872,-0.163698702,0.05672317,-2.885922997,0.003902676,0.015842613
ENSMUSG00000038095,6588.221564,-0.283740644,0.072111843,-3.934730184,8.33E-05,0.000586589
ENSMUSG00000049327,1445.882131,-0.285010194,0.048690425,-5.853516274,4.81E-09,9.84E-08
ENSMUSG00000029401,258.8368001,-0.064315596,0.082100861,-0.78337298,0.433408118,0.615497193
ENSMUSG00000029402,304.4786181,-0.186339949,0.078892468,-2.361948534,0.018179166,0.057064967
ENSMUSG00000029392,647.928767,0.254828373,0.06174962,4.12680067,3.68E-05,0.000286978
ENSMUSG00000029390,1525.20432,-0.072149638,0.050836533,-1.419247828,0.155826777,0.30407396
ENSMUSG00000029389,984.7518648,-0.063738391,0.061624039,-1.03431051,0.300991025,0.482786535
ENSMUSG00000029388,905.187061,0.053800255,0.054801251,0.981734075,0.326230874,0.510182496
ENSMUSG00000029387,534.6302147,-0.198988013,0.056243821,-3.537953287,0.000403241,0.002269123
ENSMUSG00000118662,349.1637564,-0.187255171,0.093132367,-2.010634724,0.044364054,0.116847821
ENSMUSG00000038023,2801.415083,-0.210959923,0.034612884,-6.094838113,1.10E-09,2.51E-08
ENSMUSG00000038011,60.73554232,-0.162236248,0.229963245,-0.70548773,0.480506765,0.655498189
ENSMUSG00000037979,5464.481016,-0.149310725,0.051795163,-2.882715609,0.003942632,0.015977684
ENSMUSG00000079215,6340.209479,-0.18678208,0.035525871,-5.257635513,1.46E-07,2.13E-06
ENSMUSG00000037962,18.7998397,-0.114104417,0.222788271,-0.512165279,0.608535341,0.757974578
ENSMUSG00000029478,5507.500274,-0.049258369,0.077199021,-0.638069862,0.523428204,0.691522177
ENSMUSG00000105039,1.042671353,-0.03692019,0.926231719,-0.039860641,0.96820423,0.984304085
ENSMUSG00000037936,285.256569,0.095404051,0.098706629,0.966541484,0.333773299,0.517879272
ENSMUSG00000008348,2610.090264,-0.072353904,0.054686183,-1.32307469,0.185810541,0.345470546
ENSMUSG00000029480,778.0064896,-0.031468043,0.05185359,-0.606863336,0.543941611,0.708159763
ENSMUSG00000037905,4540.490091,-0.123329185,0.035172954,-3.506364168,0.000454273,0.00250847
ENSMUSG00000029482,1121.055454,-0.194579758,0.050794663,-3.830712664,0.000127773,0.000845312
ENSMUSG00000070498,595.0582385,0.393184882,0.100184867,3.924593526,8.69E-05,0.000608261
ENSMUSG00000104825,1.297593974,-0.470407281,0.991600364,-0.474392001,0.635220396,0.778079901
ENSMUSG00000106235,0.263785181,1.440542528,2.15911361,0.667191629,0.504649737,NA
ENSMUSG00000106644,13.69203867,-1.33318698,0.340543479,-3.914880366,9.04E-05,0.000629589
ENSMUSG00000105490,0.040094581,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000138880,0.167545873,0.828730299,3.284682801,0.25230147,0.800808052,NA
ENSMUSG00000034324,1254.956084,0.378791441,0.053213138,7.118382021,1.09E-12,4.69E-11
ENSMUSG00000087104,0.086166996,0,3.777781541,0,1,NA
ENSMUSG00000029416,756.3828604,-0.120769356,0.064314603,-1.877790569,0.060409821,0.149106929
ENSMUSG00000049971,690.1724108,0.270481981,0.077739096,3.479355882,0.000502621,0.002731286
ENSMUSG00000034310,132.892263,-0.073167032,0.152051128,-0.481200192,0.630374224,0.774285816
